raw_smiles,dataset,key_salt,exact_nosalt,exact_salt
CCOC(=O)NNC(=N)c1cccc([N+](=O)[O-])c1,HIV,CCOC(=O)NNC(=N)c1cccc([N+](=O)[O-])c1,0,0
O=C(O)c1cc(OS(=O)(=O)O)c(OS(=O)(=O)O)c(OS(=O)(=O)O)c1.[KH],HIV,O=C(O)c1cc(OS(=O)(=O)O)c(OS(=O)(=O)O)c(OS(=O)(=O)O)c1,0,0
CC(C)CC(NC(=O)OC(C)(C)C)C(=O)NC(CC(=O)OCc1ccccc1)C(N)=O,HIV,CC(C)CC(NC(=O)OC(C)(C)C)C(=O)NC(CC(=O)OCc1ccccc1)C(N)=O,0,0
CCOC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)OC(C)(C)C,HIV,CCOC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)OC(C)(C)C,0,0
CCOC(=O)C(O)(C(=O)OCC)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,HIV,CCOC(=O)C(O)(C(=O)OCC)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,0
CC(C)(C)c1cc(C(O)(C(=O)O)C(=O)O)cc(C(C)(C)C)c1O,HIV,CC(C)(C)c1cc(C(O)(C(=O)O)C(=O)O)cc(C(C)(C)C)c1O,0,0
CC(C)(C)c1cc(C(CO)OCCOCCO)cc(C(C)(C)C)c1O,HIV,CC(C)(C)c1cc(C(CO)OCCOCCO)cc(C(C)(C)C)c1O,0,0
CCC(C)C(NC(=O)c1ccccc1S)C(=O)O,HIV,CCC(C)C(NC(=O)c1ccccc1S)C(=O)O,0,0
COC(CNC(=O)C(C)NC(=O)C(C)NC(=O)c1ccccc1)OC,HIV,COC(CNC(=O)C(C)NC(=O)C(C)NC(=O)c1ccccc1)OC,0,0
COC(CN(C)C(=O)C(C)NC(=O)c1ccccc1)OC,HIV,COC(CN(C)C(=O)C(C)NC(=O)c1ccccc1)OC,0,0
COC(CNC(=O)CNC(=O)c1ccc(C(F)(F)F)cc1)OC,HIV,COC(CNC(=O)CNC(=O)c1ccc(C(F)(F)F)cc1)OC,0,0
COC(CNC(=O)C(C)NC(=O)C=Cc1ccccc1)OC,HIV,COC(CNC(=O)C(C)NC(=O)C=Cc1ccccc1)OC,0,0
COC(CNC(=O)C(C)NC(=O)CCc1ccccc1)OC,HIV,COC(CNC(=O)C(C)NC(=O)CCc1ccccc1)OC,0,0
CC(NC(=O)C(C)C(=O)Nc1ccc(C(F)(F)F)cc1)C(N)=O,HIV,CC(NC(=O)C(C)C(=O)Nc1ccc(C(F)(F)F)cc1)C(N)=O,0,0
CC(NC(=O)C(C)C(=O)NCc1ccc(C(F)(F)F)cc1)C(N)=O,HIV,CC(NC(=O)C(C)C(=O)NCc1ccc(C(F)(F)F)cc1)C(N)=O,0,0
CC(=O)Nc1cccc(C(CC(=O)O)CC(=O)O)c1,HIV,CC(=O)Nc1cccc(C(CC(=O)O)CC(=O)O)c1,0,0
COc1ccc(C(CC(=O)O)CC(=O)O)cc1[N+](=O)[O-],HIV,COc1ccc(C(CC(=O)O)CC(=O)O)cc1[N+](=O)[O-],0,0
CCOC(=O)C(C(C)=O)C(c1ccc(N(C)C)cc1)C(C(C)=O)C(=O)OCC,HIV,CCOC(=O)C(C(C)=O)C(c1ccc(N(C)C)cc1)C(C(C)=O)C(=O)OCC,0,0
Nc1cccc(C(CC(=O)O)CC(=O)O)c1,HIV,Nc1cccc(C(CC(=O)O)CC(=O)O)c1,0,0
CCOC(=S)SCC(=NOC(C)(C)OC)c1ccccc1,HIV,CCOC(=S)SCC(=NOC(C)(C)OC)c1ccccc1,0,0
NNC(N)Nc1ccccc1.O=[N+]([O-])[O-],HIV,O=[N+]([O-])[O-],0,1
CCCC[Si](CCCC)(CCCC)OC(C=CC(=O)OCC)C(Cc1ccccc1)O[Si](CCCC)(CCCC)CCCC,HIV,CCCC[Si](CCCC)(CCCC)OC(C=CC(=O)OCC)C(Cc1ccccc1)O[Si](CCCC)(CCCC)CCCC,0,0
CCOC(=O)NN=C(OCC)c1ccccc1,HIV,CCOC(=O)NN=C(OCC)c1ccccc1,0,0
N#Cc1ccccc1NC(=O)C(O)C(O)C(O)C(O)C=O,HIV,N#Cc1ccccc1NC(=O)C(O)C(O)C(O)C(O)C=O,0,0
CNC(C#N)c1ccc(OC)cc1,HIV,CNC(C#N)c1ccc(OC)cc1,0,1
CCCNC(C#N)c1ccc(C(C#N)NCCC)cc1,HIV,CCCNC(C#N)c1ccc(C(C#N)NCCC)cc1,0,0
CC(C#N)NCc1ccc(C(C)NC(C)C#N)cc1,HIV,CC(C#N)NCc1ccc(C(C)NC(C)C#N)cc1,0,0
CCC(C#N)NCc1ccc(CNC(C#N)CC)cc1,HIV,CCC(C#N)NCc1ccc(CNC(C#N)CC)cc1,0,0
CCC(C#N)NCc1cccc(CNC(C#N)CC)c1,HIV,CCC(C#N)NCc1cccc(CNC(C#N)CC)c1,0,0
CCC(C#N)N(Cc1cccc(CN(C(C)=O)C(C#N)CC)c1)C(C)=O,HIV,CCC(C#N)N(Cc1cccc(CN(C(C)=O)C(C#N)CC)c1)C(C)=O,0,0
CCC(=O)c1cc(C(=O)C(=S)SC)cc(C(=O)C(=S)SC)c1,HIV,CCC(=O)c1cc(C(=O)C(=S)SC)cc(C(=O)C(=S)SC)c1,0,0
CCOP(=O)(OCC)C(F)=Cc1ccccc1,HIV,CCOP(=O)(OCC)C(F)=Cc1ccccc1,0,0
CCOP(=O)(OCC)C(F)=Cc1ccc(F)cc1,HIV,CCOP(=O)(OCC)C(F)=Cc1ccc(F)cc1,0,0
COc1ccccc1C(=O)NO,HIV,COc1ccccc1C(=O)NO,0,1
COc1ccc(C(=O)NO)cc1,HIV,COc1ccc(C(=O)NO)cc1,0,0
O=C(NO)c1ccc([N+](=O)[O-])cc1,HIV,O=C(NO)c1ccc([N+](=O)[O-])cc1,0,1
O=C(NCCCl)N(O)C(=O)Nc1ccccc1,HIV,O=C(NCCCl)N(O)C(=O)Nc1ccccc1,0,0
Cc1cccc(NC(=O)ON=C(Cl)C(C)C)c1,HIV,Cc1cccc(NC(=O)ON=C(Cl)C(C)C)c1,0,0
Cc1ccccc1NC(=O)ON=C(Cl)C(C)C,HIV,Cc1ccccc1NC(=O)ON=C(Cl)C(C)C,0,0
CC(C)C(Cl)=NOC(=O)Nc1ccc(Cl)c(Cl)c1,HIV,CC(C)C(Cl)=NOC(=O)Nc1ccc(Cl)c(Cl)c1,0,0
CC(C)C(Cl)=NOC(=O)Nc1ccc(F)c(Cl)c1,HIV,CC(C)C(Cl)=NOC(=O)Nc1ccc(F)c(Cl)c1,0,0
CC(C)C(Cl)=NOC(=O)Nc1ccc(Br)cc1,HIV,CC(C)C(Cl)=NOC(=O)Nc1ccc(Br)cc1,0,0
CCC(Cl)=NOC(=O)Nc1ccc(OC)c(C)c1,HIV,CCC(Cl)=NOC(=O)Nc1ccc(OC)c(C)c1,0,0
CC(C)C(Cl)=NOC(=O)Nc1cccc(C(F)(F)F)c1,HIV,CC(C)C(Cl)=NOC(=O)Nc1cccc(C(F)(F)F)c1,0,0
CCCC(Cl)=NOC(=O)Nc1ccc(F)cc1,HIV,CCCC(Cl)=NOC(=O)Nc1ccc(F)cc1,0,0
COC(=O)c1ccc(NC(=O)ON=C(Cl)C(C)C)cc1,HIV,COC(=O)c1ccc(NC(=O)ON=C(Cl)C(C)C)cc1,0,0
CC(Cl)=NOC(=O)Nc1ccc(S(N)(=O)=O)c(C)c1,HIV,CC(Cl)=NOC(=O)Nc1ccc(S(N)(=O)=O)c(C)c1,0,0
CCCC(Cl)=NOC(=O)Nc1cccc(F)c1,HIV,CCCC(Cl)=NOC(=O)Nc1cccc(F)c1,0,0
CCCC(Cl)=NOC(=O)Nc1ccccc1C(F)(F)F,HIV,CCCC(Cl)=NOC(=O)Nc1ccccc1C(F)(F)F,0,0
CCC(Cl)=NOC(=O)Nc1ccc(OC)cc1,HIV,CCC(Cl)=NOC(=O)Nc1ccc(OC)cc1,0,0
CCC(Cl)=NOC(=O)Nc1ccc(F)cc1F,HIV,CCC(Cl)=NOC(=O)Nc1ccc(F)cc1F,0,0
Cc1ccc(F)cc1NC(=O)ON=C(Cl)C(C)C,HIV,Cc1ccc(F)cc1NC(=O)ON=C(Cl)C(C)C,0,0
CCC(Cl)=NOC(=O)Nc1ccccc1OC(F)(F)F,HIV,CCC(Cl)=NOC(=O)Nc1ccccc1OC(F)(F)F,0,0
CCC(Cl)=NOC(=O)NCc1ccc(F)cc1,HIV,CCC(Cl)=NOC(=O)NCc1ccc(F)cc1,0,0
COc1ccc(Cl)cc1NC(=O)ON=C(Cl)C(C)C,HIV,COc1ccc(Cl)cc1NC(=O)ON=C(Cl)C(C)C,0,0
COc1ccc(C(F)(F)F)cc1NC(=O)ON=C(Cl)C(C)C,HIV,COc1ccc(C(F)(F)F)cc1NC(=O)ON=C(Cl)C(C)C,0,0
CCCC(Cl)=NOC(=O)Nc1ccc(OC(F)(F)F)cc1,HIV,CCCC(Cl)=NOC(=O)Nc1ccc(OC(F)(F)F)cc1,0,0
CC(C)C(Cl)=NOC(=O)NNc1ccccc1,HIV,CC(C)C(Cl)=NOC(=O)NNc1ccccc1,0,0
Cc1ccc(S(=O)(=O)CNC(=O)C(O)(O)C(F)(F)F)cc1,HIV,Cc1ccc(S(=O)(=O)CNC(=O)C(O)(O)C(F)(F)F)cc1,0,0
NNC(=O)CCC(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)NN,HIV,NNC(=O)CCC(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)NN,0,0
Cc1ccc(S(=O)(=O)NC(CCC(=O)NN)C(=O)NN)cc1,HIV,Cc1ccc(S(=O)(=O)NC(CCC(=O)NN)C(=O)NN)cc1,0,0
NC(=O)NC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)NC(N)=O,HIV,NC(=O)NC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)NC(N)=O,0,0
N=C(Nc1ccc(O)cc1)[SH](=O)=O,HIV,N=C(Nc1ccc(O)cc1)[SH](=O)=O,0,0
N=C(Nc1ccc(O)cc1)S(=O)(=O)O,HIV,N=C(Nc1ccc(O)cc1)S(=O)(=O)O,0,0
CC(C)(C)OC(=O)NNC(=N)Cc1ccccc1,HIV,CC(C)(C)OC(=O)NNC(=N)Cc1ccccc1,0,0
CC(C)(C)OC(=O)NNC(=N)c1ccccc1,HIV,CC(C)(C)OC(=O)NNC(=N)c1ccccc1,0,0
CN(N=O)C(=N)NC(=O)c1ccccc1,HIV,CN(N=O)C(=N)NC(=O)c1ccccc1,0,0
CS(=O)(=O)c1cc([N+](=O)[O-])c(C(N)=O)cc1N(CCCl)CCCl,HIV,CS(=O)(=O)c1cc([N+](=O)[O-])c(C(N)=O)cc1N(CCCl)CCCl,0,0
CCOC(=O)NC(=S)NC(C)c1ccccc1,HIV,CCOC(=O)NC(=S)NC(C)c1ccccc1,0,0
CC(C)(C)OC(=O)NC(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(=O)O,HIV,CC(C)(C)OC(=O)NC(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(=O)O,0,0
CC(C)(C)OC(=O)NNC(=N)Cc1ccc(Cl)cc1,HIV,CC(C)(C)OC(=O)NNC(=N)Cc1ccc(Cl)cc1,0,0
CCCCCCCCCC(=O)CC(=O)c1c(O)cc(O)cc1O,HIV,CCCCCCCCCC(=O)CC(=O)c1c(O)cc(O)cc1O,0,0
CCCCCCCCCC(O)CC(=O)c1c(O)cccc1O,HIV,CCCCCCCCCC(O)CC(=O)c1c(O)cccc1O,0,0
COc1ccc(C=C(Cl)Cl)cc1OC,HIV,COc1ccc(C=C(Cl)Cl)cc1OC,0,0
CCCCCCCCCCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O,HIV,CCCCCCCCCCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O,0,1
CC(C)(C)C(=O)C(CC(=O)c1ccccc1)C(=O)C(C)(C)C,HIV,CC(C)(C)C(=O)C(CC(=O)c1ccccc1)C(=O)C(C)(C)C,0,0
CC(C)(C)C(=O)C(Cc1ccccc1)C(=O)C(C)(C)C,HIV,CC(C)(C)C(=O)C(Cc1ccccc1)C(=O)C(C)(C)C,0,0
CC(C)(C)C(=O)C(C(=O)c1ccccc1)C(=O)C(C)(C)C,HIV,CC(C)(C)C(=O)C(C(=O)c1ccccc1)C(=O)C(C)(C)C,0,0
CC(C)COP(=O)(OCC(C)C)C(NS(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,HIV,CC(C)COP(=O)(OCC(C)C)C(NS(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,0,0
CCOC(=O)C(NC(=O)CC)(Nc1ccc(F)c(Cl)c1)C(F)(F)F,HIV,CCOC(=O)C(NC(=O)CC)(Nc1ccc(F)c(Cl)c1)C(F)(F)F,0,0
CCOC(=O)C(NCc1cccc(C(F)(F)F)c1)(NC(=O)CC)C(F)(F)F,HIV,CCOC(=O)C(NCc1cccc(C(F)(F)F)c1)(NC(=O)CC)C(F)(F)F,0,0
CCOC(=O)C(Cl)(NC(=O)c1c(F)c(F)c(F)c(F)c1F)C(F)(F)F,HIV,CCOC(=O)C(Cl)(NC(=O)c1c(F)c(F)c(F)c(F)c1F)C(F)(F)F,0,0
CCOC(=O)C(O)(NC(=O)c1ccccc1F)C(F)(F)F,HIV,CCOC(=O)C(O)(NC(=O)c1ccccc1F)C(F)(F)F,0,0
CCOC(=O)C(O)(NC(=O)c1ccc(F)cc1)C(F)(F)F,HIV,CCOC(=O)C(O)(NC(=O)c1ccc(F)cc1)C(F)(F)F,0,0
CCOC(=O)C(Cl)(NC(=O)c1ccc(F)cc1)C(F)(F)F,HIV,CCOC(=O)C(Cl)(NC(=O)c1ccc(F)cc1)C(F)(F)F,0,0
O=C(NC(Cl)(C(F)(F)F)C(F)(F)F)c1ccc(F)cc1,HIV,O=C(NC(Cl)(C(F)(F)F)C(F)(F)F)c1ccc(F)cc1,0,0
O=C(NC(O)(C(F)(F)F)C(F)(F)F)c1ccccc1,HIV,O=C(NC(O)(C(F)(F)F)C(F)(F)F)c1ccccc1,0,0
Cc1ccccc1C(=O)NC(O)(C(F)(F)F)C(F)(F)F,HIV,Cc1ccccc1C(=O)NC(O)(C(F)(F)F)C(F)(F)F,0,0
CCOC(=O)C(Cl)(NC(=O)OCc1ccccc1)C(F)(F)F,HIV,CCOC(=O)C(Cl)(NC(=O)OCc1ccccc1)C(F)(F)F,0,0
CCCC(=O)NC(Nc1ccc(F)cc1)(C(F)(F)F)C(F)(F)F,HIV,CCCC(=O)NC(Nc1ccc(F)cc1)(C(F)(F)F)C(F)(F)F,0,0
O=C(NC(Nc1ccc(F)cc1)(C(F)(F)F)C(F)(F)F)C(C(F)(F)F)C(F)(F)F,HIV,O=C(NC(Nc1ccc(F)cc1)(C(F)(F)F)C(F)(F)F)C(C(F)(F)F)C(F)(F)F,0,0
O=C(NC(Nc1ccc(F)c(Cl)c1)(C(F)(F)F)C(F)(F)F)C(C(F)(F)F)C(F)(F)F,HIV,O=C(NC(Nc1ccc(F)c(Cl)c1)(C(F)(F)F)C(F)(F)F)C(C(F)(F)F)C(F)(F)F,0,0
CCOC(=O)C(NC(=O)CC(C)C)(Nc1ccc(C(F)(F)F)cc1)C(F)(F)F,HIV,CCOC(=O)C(NC(=O)CC(C)C)(Nc1ccc(C(F)(F)F)cc1)C(F)(F)F,0,0
CCOC(=O)C(NC(C)=O)(Nc1ccc(S(N)(=O)=O)cc1)C(F)(F)F,HIV,CCOC(=O)C(NC(C)=O)(Nc1ccc(S(N)(=O)=O)cc1)C(F)(F)F,0,0
CCOC(=O)NC(Nc1ccc(F)cc1)(C(=O)OCC)C(F)(F)F,HIV,CCOC(=O)NC(Nc1ccc(F)cc1)(C(=O)OCC)C(F)(F)F,0,0
CCOC(=O)NC(Nc1ccc(F)c(F)c1)(C(=O)OCC)C(F)(F)F,HIV,CCOC(=O)NC(Nc1ccc(F)c(F)c1)(C(=O)OCC)C(F)(F)F,0,0
CCC(=O)COc1ccc(NC(NC(=O)C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,HIV,CCC(=O)COc1ccc(NC(NC(=O)C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc1,0,0
CCOC(=O)C(=CNc1ccc(S(N)(=O)=O)cc1)C(=O)OCC,HIV,CCOC(=O)C(=CNc1ccc(S(N)(=O)=O)cc1)C(=O)OCC,0,0
CCOC(=O)C(=CNc1ccc(F)c(F)c1)C(=O)OCC,HIV,CCOC(=O)C(=CNc1ccc(F)c(F)c1)C(=O)OCC,0,0
CN(C)CC(O)CNC(=O)Nc1ccccc1,HIV,CN(C)CC(O)CNC(=O)Nc1ccccc1,0,0
CCCCc1ccc(NC(=N)N)cc1.O=[N+]([O-])O,HIV,CCCCc1ccc(NC(=N)N)cc1,0,0
NCCCCN(CCCN)C(=O)OCc1ccccc1,HIV,NCCCCN(CCCN)C(=O)OCc1ccccc1,0,0
CC(=O)NCCCCN(CCCNC(C)=O)C(=O)OCc1ccccc1,HIV,CC(=O)NCCCCN(CCCNC(C)=O)C(=O)OCc1ccccc1,0,0
O=C(NCCCCN(CCCNC(=O)C(F)(F)F)Cc1ccccc1)C(F)(F)F,HIV,O=C(NCCCCN(CCCNC(=O)C(F)(F)F)Cc1ccccc1)C(F)(F)F,0,0
NCCCCN(CCCN)Cc1ccccc1,HIV,NCCCCN(CCCN)Cc1ccccc1,0,0
O=C(c1ccccc1)N(CCCCNC(=O)C(F)(F)F)CCCNC(=O)C(F)(F)F,HIV,O=C(c1ccccc1)N(CCCCNC(=O)C(F)(F)F)CCCNC(=O)C(F)(F)F,0,0
NCCCCN(CCCN)C(=O)c1ccccc1,HIV,NCCCCN(CCCN)C(=O)c1ccccc1,0,0
CN(C(=O)CCC(=O)O)c1ccccc1C(=O)O,HIV,CN(C(=O)CCC(=O)O)c1ccccc1C(=O)O,0,0
CCCC[IH2](O)OS(=O)(=O)c1ccc(C)cc1,HIV,CCCC[IH2](O)OS(=O)(=O)c1ccc(C)cc1,0,0
O=CCCCCCOCc1ccccc1,HIV,O=CCCCCCOCc1ccccc1,0,0
COc1ccc(CCNC(=O)CCCCCO)cc1OC,HIV,COc1ccc(CCNC(=O)CCCCCO)cc1OC,0,0
CCOC(Cc1ccc(Cl)cc1)=NNC(N)=S,HIV,CCOC(Cc1ccc(Cl)cc1)=NNC(N)=S,0,0
CC(C)NC(=O)N(Nc1ccccc1)C(C)(C)C,HIV,CC(C)NC(=O)N(Nc1ccccc1)C(C)(C)C,0,0
CCOC(=O)N(NC(=O)NC(C)C)c1ccccc1,HIV,CCOC(=O)N(NC(=O)NC(C)C)c1ccccc1,0,0
COc1ccc(CC=C(C)CCO)cc1,HIV,COc1ccc(CC=C(C)CCO)cc1,0,0
COc1c(C)c(CC=C(C)CCCCO)c(OC)c(OC)c1OC,HIV,COc1c(C)c(CC=C(C)CCCCO)c(OC)c(OC)c1OC,0,0
COc1c(C)c(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(OC)c(OC)c1OC,HIV,COc1c(C)c(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(OC)c(OC)c1OC,0,0
COc1c(C)c(CC=C(C)CCC=C(C)CCC=C(C)C)c(OC)c(OC)c1OC,HIV,COc1c(C)c(CC=C(C)CCC=C(C)CCC=C(C)C)c(OC)c(OC)c1OC,0,0
COc1c(C)c(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(OC)c(OC)c1OC,HIV,COc1c(C)c(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(OC)c(OC)c1OC,0,0
CCOC(=O)NN=C(Cc1ccccc1)OCC,HIV,CCOC(=O)NN=C(Cc1ccccc1)OCC,0,0
CCOC(=O)NN=C(Cc1ccc([N+](=O)[O-])cc1)OCC,HIV,CCOC(=O)NN=C(Cc1ccc([N+](=O)[O-])cc1)OCC,0,0
CCOC(=O)NNC(=N)Cc1ccc(Cl)cc1,HIV,CCOC(=O)NNC(=N)Cc1ccc(Cl)cc1,0,0
CSC(SC)=C(C#N)C(=O)Nc1cccc(Cl)c1,HIV,CSC(SC)=C(C#N)C(=O)Nc1cccc(Cl)c1,0,0
COc1cccc(NC(=O)C(C#N)=C(SC)SC)c1,HIV,COc1cccc(NC(=O)C(C#N)=C(SC)SC)c1,0,0
CSC(SC)=C(C#N)C(=O)Nc1ccc(C)cc1,HIV,CSC(SC)=C(C#N)C(=O)Nc1ccc(C)cc1,0,0
COc1ccc(NC(=O)C(C#N)=C(SC)SC)cc1,HIV,COc1ccc(NC(=O)C(C#N)=C(SC)SC)cc1,0,0
COc1ccccc1NC(=O)C(C#N)=C(SC)SC,HIV,COc1ccccc1NC(=O)C(C#N)=C(SC)SC,0,0
Cc1ccc(S(=O)(=O)O[IH2](O)CC(F)(F)F)cc1,HIV,Cc1ccc(S(=O)(=O)O[IH2](O)CC(F)(F)F)cc1,0,0
CCOP(=O)(OCC)C(=Cc1ccccc1)CC(C)=O,HIV,CCOP(=O)(OCC)C(=Cc1ccccc1)CC(C)=O,0,0
COc1ccc(N=NC(=O)NC(CC(C)C)C(N)=O)cc1,HIV,COc1ccc(N=NC(=O)NC(CC(C)C)C(N)=O)cc1,0,0
COC(=O)C(CCSc1ccccc1)C(=O)OC,HIV,COC(=O)C(CCSc1ccccc1)C(=O)OC,0,0
CC(C)(C)C(=O)OC(N)C=Cc1ccccc1,HIV,CC(C)(C)C(=O)OC(N)C=Cc1ccccc1,0,0
CNC(=O)N(CCC#N)CCCN(C(=O)NC)c1ccccc1,HIV,CNC(=O)N(CCC#N)CCCN(C(=O)NC)c1ccccc1,0,0
CNC(=O)N(CCC#N)CCN(C(=O)NC)c1ccccc1,HIV,CNC(=O)N(CCC#N)CCN(C(=O)NC)c1ccccc1,0,0
CCN(CCC#N)C(=O)Nc1ccccc1,HIV,CCN(CCC#N)C(=O)Nc1ccccc1,0,0
CNC(=O)N(CCC#N)CCCN(C(=O)N(C)C)c1ccccc1,HIV,CNC(=O)N(CCC#N)CCCN(C(=O)N(C)C)c1ccccc1,0,0
CNC(=O)N(CCC#N)CCN(C(=O)N(C)C)c1ccccc1,HIV,CNC(=O)N(CCC#N)CCN(C(=O)N(C)C)c1ccccc1,0,0
CNC(=O)N(CCC#N)CCN(CCN(C(=O)NC)c1ccccc1)C(=O)NC,HIV,CNC(=O)N(CCC#N)CCN(CCN(C(=O)NC)c1ccccc1)C(=O)NC,0,0
CC(C)(C)OC(=O)NCCNCCNc1ccccc1,HIV,CC(C)(C)OC(=O)NCCNCCNc1ccccc1,0,0
CCN(C(=O)NC(C(=O)NC(C)C(=O)OC)C(C)C)c1ccccc1,HIV,CCN(C(=O)NC(C(=O)NC(C)C(=O)OC)C(C)C)c1ccccc1,0,0
CCN(C(=O)NC(CC(C)C)C(=O)NCC(=O)OC)c1ccccc1,HIV,CCN(C(=O)NC(CC(C)C)C(=O)NCC(=O)OC)c1ccccc1,0,0
CCN(C(=O)NC(C(=O)NC(CSC)C(=O)NC(C)C(=O)OC)C(C)C)c1ccccc1,HIV,CCN(C(=O)NC(C(=O)NC(CSC)C(=O)NC(C)C(=O)OC)C(C)C)c1ccccc1,0,0
CCN(C(=S)NC(C(=O)NC(C)C(=O)OC)C(C)C)c1ccccc1,HIV,CCN(C(=S)NC(C(=O)NC(C)C(=O)OC)C(C)C)c1ccccc1,0,0
CN(C)CCNS(=O)(=O)c1ccc(N)cc1,HIV,CN(C)CCNS(=O)(=O)c1ccc(N)cc1,0,0
C=C(CBr)CCCOCc1ccccc1,HIV,C=C(CBr)CCCOCc1ccccc1,0,0
N#CC(O)CCOCc1ccccc1,HIV,N#CC(O)CCOCc1ccccc1,0,0
C#CCOC(=O)c1ccccc1OC(C)=O,HIV,C#CCOC(=O)c1ccccc1OC(C)=O,0,0
C#CCOC(=O)c1ccccc1O,HIV,C#CCOC(=O)c1ccccc1O,0,0
CC#CCOC(=O)c1ccccc1OC(C)=O,HIV,CC#CCOC(=O)c1ccccc1OC(C)=O,0,0
C#CCCOC(=O)c1ccccc1OC(C)=O,HIV,C#CCCOC(=O)c1ccccc1OC(C)=O,0,0
C#CCOC(=O)c1ccc(OC(C)=O)cc1,HIV,C#CCOC(=O)c1ccc(OC(C)=O)cc1,0,0
CCC(=O)C(C(C)C=CCCSc1ccccc1)C(O)CCCCCC(=O)OC,HIV,CCC(=O)C(C(C)C=CCCSc1ccccc1)C(O)CCCCCC(=O)OC,0,0
CC(C)(C)OC(=O)NNCC(O)COc1ccccc1,HIV,CC(C)(C)OC(=O)NNCC(O)COc1ccccc1,0,0
CNC(=S)NN=C(C)c1cc(OC)ccc1O,HIV,CNC(=S)NN=C(C)c1cc(OC)ccc1O,0,0
COc1ccc(O)c(C(C)=NNC(=S)N(C)C)c1,HIV,COc1ccc(O)c(C(C)=NNC(=S)N(C)C)c1,0,0
CNC(=S)NN=C(C)c1ccc(OC)cc1O,HIV,CNC(=S)NN=C(C)c1ccc(OC)cc1O,0,0
COc1ccc(C(C)=NNC(=S)N(C)C)c(O)c1,HIV,COc1ccc(C(C)=NNC(=S)N(C)C)c(O)c1,0,0
CNC(=S)NN=C(C)c1cc(OC)c(OC)cc1O,HIV,CNC(=S)NN=C(C)c1cc(OC)c(OC)cc1O,0,0
CNC(=O)c1ccc(C(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O)c(O)c1O,HIV,CNC(=O)c1ccc(C(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(C)=O)c(O)c1O,0,0
CC(=O)NNC(=O)c1ccccc1O,HIV,CC(=O)NNC(=O)c1ccccc1O,0,0
CSC(SC)=C(C#N)C(=O)Nc1ccc(Cl)cc1,HIV,CSC(SC)=C(C#N)C(=O)Nc1ccc(Cl)cc1,0,0
CCOP(=O)(Nc1ccccc1CC)OCC,HIV,CCOP(=O)(Nc1ccccc1CC)OCC,0,0
CCOC(=O)NNC(=O)NCc1ccccc1CNC(=O)NNC(=O)OCC,HIV,CCOC(=O)NNC(=O)NCc1ccccc1CNC(=O)NNC(=O)OCC,0,0
CCOC(=O)NN(C(=O)OCC)c1c(C)cc(C)cc1C,HIV,CCOC(=O)NN(C(=O)OCC)c1c(C)cc(C)cc1C,0,0
CCOC(=O)NNC(=O)NCc1cccc(CNC(=O)NNC(=O)OCC)c1,HIV,CCOC(=O)NNC(=O)NCc1cccc(CNC(=O)NNC(=O)OCC)c1,0,0
CON(C(=O)OC(C)(C)C)c1ccccc1,HIV,CON(C(=O)OC(C)(C)C)c1ccccc1,0,0
C=CCCON(C(=O)OC(C)(C)C)c1ccccc1,HIV,C=CCCON(C(=O)OC(C)(C)C)c1ccccc1,0,0
CN(C)CCC(=O)c1ccc(Cl)cc1.Cl,HIV,CN(C)CCC(=O)c1ccc(Cl)cc1,0,1
COc1ccc(C(=O)CCN(C)C)cc1.Cl,HIV,COc1ccc(C(=O)CCN(C)C)cc1,0,1
CCCCCCOc1ccc(C(=O)NO)cc1,HIV,CCCCCCOc1ccc(C(=O)NO)cc1,0,0
CCCCCCc1ccc(C(=O)NO)cc1,HIV,CCCCCCc1ccc(C(=O)NO)cc1,0,0
CN(O)C(=O)c1cccc(Cl)c1,HIV,CN(O)C(=O)c1cccc(Cl)c1,0,0
